area_id,num_transactions,population,age_0_17,age_18_64,age_65+
E05000421,152796,14447,2113,11373,961
E05000422,80106,14164,3666,9368,1130
E05000423,83671,16089,3262,11592,1235
E05000424,125195,15943,4163,10336,1444
E05000425,73747,17442,3140,13163,1139
E05000426,202826,15760,2264,12327,1169
E05000427,423184,15599,2818,11304,1477
E05000428,200764,16987,3337,12371,1279
E05000429,77587,15138,2904,11074,1160
E05000430,108097,15522,3033,11230,1259
E05000431,92566,15568,3384,10480,1704
E05000432,177886,16221,3255,11594,1372
E05000433,101762,13054,2854,9138,1062
E05000434,88504,14147,3306,9514,1327
E05000435,159961,16199,3656,11430,1113
E05000436,145362,15342,2802,11442,1098
E05000437,107152,15962,4437,9874,1651
E05000438,203332,14721,2930,10192,1599
E05000439,166563,18390,3218,14001,1171
E05000440,178910,15819,3817,10162,1840
E05000441,96263,15629,3432,10752,1445
E05000442,61866,15664,4237,9553,1874
E05000443,434451,18529,4550,12949,1030
E05000444,56042,15978,3837,10599,1542
E05000445,80309,15046,3515,9620,1911
E05000446,155564,14775,2872,10522,1381
E05000447,54437,16098,3428,10913,1757
E05000448,242094,19735,4075,14125,1535
E05000449,139008,16746,3693,12052,1001
E05000450,75267,16383,3699,11113,1571
E05000451,254683,15490,3730,10415,1345
E05000452,67789,16858,3873,11076,1909
E05000453,59297,17583,3657,12645,1281
E05000454,118194,15593,4332,9556,1705
E05000455,49268,10770,2037,7823,910
E05000456,20222,9370,1915,5889,1566
E05000457,39893,10910,1806,8082,1022
E05000458,15389,12235,3267,7612,1356
E05000459,41621,9512,2043,6513,956
E05000460,16178,11809,3081,7628,1100
E05000461,21656,10093,2046,6946,1101
E05000462,22314,9115,1601,6153,1361
E05000463,16695,10982,2578,7549,855
E05000464,48920,10726,2636,6923,1167
E05000465,9906,9136,2002,5556,1578
E05000466,30751,9710,2111,6028,1571
E05000467,28991,11039,2932,6885,1222
E05000468,14161,10088,2414,6386,1288
E05000469,14280,9962,2179,6370,1413
E05000470,10645,10856,2687,6806,1363
E05000471,53996,10180,1994,7288,898
E05000472,27605,8188,1738,4712,1738
E05000473,14859,10202,2375,6340,1487
E05000474,25390,11082,2818,7289,975
E05000475,136192,16077,3884,11292,901
E05000476,200243,17201,4761,11076,1364
E05000477,105396,16442,3978,11186,1278
E05000478,157735,18184,4166,12753,1265
E05000479,127312,14142,3854,9316,972
E05000480,84534,17238,4438,11519,1281
E05000481,77901,14626,3703,9656,1267
E05000482,154178,16652,5051,10389,1212
E05000483,113638,16563,3698,11565,1300
E05000484,99365,17783,3930,12642,1211
E05000485,185001,16379,4269,11024,1086
E05000486,184710,15307,3783,10287,1237
E05000487,97012,17976,5575,11120,1281
E05000488,133011,15990,4299,10476,1215
E05000489,148704,15998,4075,10619,1304
E05000490,185360,17676,4725,11733,1218
E05000491,165648,12672,2849,9313,510
E05000492,186968,27615,4818,21657,1140
E05000493,81437,15351,4443,9837,1071
E05000494,97269,16382,3683,11395,1304
E05000516,78821,10131,2315,6157,1659
E05000517,27622,10479,2759,6094,1626
E05000518,3273,10781,2590,6753,1438
E05000519,6049,10679,2495,6440,1744
E05000520,2899,10264,2247,6172,1845
E05000521,3216,9602,2141,5794,1667
E05000522,4703,11391,2589,7146,1656
E05000523,4892,10624,2528,6414,1682
E05000524,7572,11518,2591,7112,1815
E05000525,25749,11405,2696,7187,1522
E05000526,9997,11274,2589,7081,1604
E05000527,6117,11649,2869,7545,1235
E05000528,5541,11223,2129,7347,1747
E05000529,4290,10425,2294,6830,1301
E05000530,4959,10693,2233,6743,1717
E05000531,5238,10838,2214,7159,1465
E05000532,4492,11086,2841,6858,1387
E05000533,4817,10062,2244,6086,1732
E05000555,4083,10672,2526,6620,1526
E05000556,4170,11148,2759,6640,1749
E05000557,4556,10470,2262,6382,1826
E05000558,4168,10434,2288,6630,1516
E05000559,4476,10392,2554,6094,1744
E05000560,4856,10487,2324,5916,2247
E05000561,3648,10919,2285,6531,2103
E05000562,6297,12447,3356,7759,1332
E05000563,7115,10811,2451,6683,1677
E05000564,6518,11772,2569,7851,1352
E05000565,7606,10900,2578,6471,1851
E05000566,4332,10400,2084,6596,1720
E05000567,7546,11055,2355,7116,1584
E05000568,6479,10635,2494,6658,1483
E05000569,3689,11563,2628,7333,1602
E05000570,4111,10767,2326,6495,1946
E05000571,9581,12132,3220,7775,1137
E05000572,5984,12866,3083,8050,1733
E05000590,223887,14157,3487,9599,1071
E05000591,156124,13179,3030,9150,999
E05000592,174257,14775,3962,9591,1222
E05000593,176312,10609,2047,6081,2481
E05000594,208114,11108,2336,6798,1974
E05000595,379674,13255,3014,8986,1255
E05000596,210052,15184,3245,10820,1119
E05000597,383759,12375,3174,7778,1423
E05000598,307940,11626,2690,6921,2015
E05000599,74240,14849,3370,10312,1167
E05000600,90822,14298,4018,9177,1103
E05000601,143674,14543,3454,9837,1252
E05000602,188885,12085,2678,7524,1883
E05000603,260057,15881,4131,10337,1413
E05000604,228753,15442,4170,10088,1184
E05000605,381436,13599,2630,9919,1050
E05000606,114307,13639,3439,9082,1118
E05000607,133466,12349,2969,7664,1716
E05000608,88114,13706,3473,9089,1144
E05000609,175750,14012,3713,9015,1284
E05000610,111987,15665,2710,11681,1274
E05000611,46908,14240,2460,10674,1106
E05000612,50081,16349,3044,12193,1112
E05000613,18998,15380,2500,11098,1782
E05000614,16482,15216,2166,11965,1085
E05000615,58487,16834,4025,11137,1672
E05000616,37598,15561,3160,11048,1353
E05000617,77020,15945,3263,11340,1342
E05000618,36651,14742,2669,10587,1486
E05000619,39246,16128,3421,11650,1057
E05000620,174195,17592,2903,13164,1525
E05000621,18493,16790,3744,11313,1733
E05000622,47339,17897,3005,12913,1979
E05000623,25707,15510,2151,12143,1216
E05000624,40221,16402,3644,11319,1439
E05000625,13565,15615,2844,11165,1606
E05000626,47497,16348,3239,11525,1584
E05000627,24759,15261,3237,10710,1314
E05000628,27255,16502,3633,11195,1674
E05000629,18864,15500,3218,10224,2058
E05000630,72424,12944,2761,8386,1797
E05000631,38624,11184,1776,8242,1166
E05000632,64747,12959,1805,9667,1487
E05000633,21610,10634,2396,6870,1368
E05000634,203390,12674,3303,7831,1540
E05000635,38712,12927,2894,8842,1191
E05000636,71733,12253,1861,8963,1429
E05000637,19439,10433,1475,7648,1310
E05000638,59437,14401,1990,11044,1367
E05000639,117667,11388,2371,7754,1263
E05000640,63280,10929,2350,7550,1029
E05000641,17029,11894,1526,8989,1379
E05000642,39392,13504,3457,8714,1333
E05000643,116155,13186,2318,8669,2199
E05000644,75002,10884,1349,8029,1506
E05000645,15501,8996,1162,6365,1469
E05000646,19902,11276,1828,7916,1532
E05000647,11542,10086,1364,7483,1239
E05000648,82902,13668,3492,8851,1325
E05000649,24643,11827,1132,9375,1320
E05009288,8910,1296,179,766,351
E05009290,673,1156,197,656,303
E05009292,3893,802,101,646,55
E05009302,10312,1350,152,850,348
E05009305,4081,962,95,756,111
E05009310,4193,1121,294,675,152
E05009317,134965,21280,5002,14941,1337
E05009318,75214,15473,2856,11930,687
