area_id,num_transactions,population,age_0_17,age_18_64,age_65+
E05000192,89627,13083,2829,8692,1562
E05000193,107212,15317,2980,10648,1689
E05000194,127885,14616,2916,8980,2720
E05000195,228933,13980,3464,8519,1997
E05000196,140958,13991,2880,8350,2761
E05000197,144618,19454,5931,11861,1662
E05000198,326290,16753,4902,10085,1766
E05000199,284027,17961,5540,10899,1522
E05000200,109437,13240,2751,7961,2528
E05000201,124719,17288,4787,10826,1675
E05000202,193174,13472,2699,8116,2657
E05000203,199269,15078,4166,9150,1762
E05000204,169648,17681,5491,10544,1646
E05000205,48936,15794,3228,10408,2158
E05000206,365408,15690,4590,9569,1531
E05000207,279326,15278,4296,9488,1494
E05000208,56466,15456,3512,9705,2239
E05000209,100504,14121,2814,8998,2309
E05000210,376846,15112,3428,9277,2407
E05000211,211532,15119,4340,9081,1698
E05000212,166084,19317,5647,11972,1698
E05000213,48427,14020,2912,8947,2161
E05000214,38106,16935,4962,10375,1598
E05000215,33344,13160,2425,8650,2085
E05000216,51677,15191,3795,9825,1571
E05000217,19661,13524,2959,8206,2359
E05000218,46749,13049,2729,8053,2267
E05000219,18338,12846,2535,8209,2102
E05000220,49879,11481,2776,7166,1539
E05000221,173446,19842,5081,13237,1524
E05000222,185718,19531,3850,14233,1448
E05000223,73445,14274,3294,9205,1775
E05000224,49733,14340,3592,8738,2010
E05000225,57052,16001,3130,11545,1326
E05000226,103823,18100,4518,11829,1753
E05000227,110244,14006,3169,9036,1801
E05000228,90528,22737,6690,14998,1049
E05000229,239493,17971,5112,11686,1173
E05000230,211319,21554,5393,14863,1298
E05000250,208719,11405,2066,8353,986
E05000251,128326,14206,2870,10104,1232
E05000252,254040,12013,1709,8813,1491
E05000253,55311,9566,2044,6701,821
E05000254,42622,10868,1773,7898,1197
E05000255,127865,11134,1694,8382,1058
E05000256,137283,11557,2104,8132,1321
E05000257,78084,10851,2018,7818,1015
E05000258,122084,11562,1647,9045,870
E05000259,43444,7486,1567,4661,1258
E05000260,22134,11056,2325,7500,1231
E05000261,82185,10445,2069,6917,1459
E05000262,60459,13760,2870,9581,1309
E05000263,97799,11993,2103,8873,1017
E05000264,41103,10970,2137,7942,891
E05000265,110911,13311,3402,8630,1279
E05000266,159505,11766,2932,7418,1416
E05000267,139435,14737,3098,10208,1431
E05000268,133785,15184,3625,10255,1304
E05000269,68984,12631,2239,9014,1378
E05000270,186693,12530,3006,8037,1487
E05000271,39027,14149,2312,10756,1081
E05000272,68122,10825,2052,7263,1510
E05000273,95862,13062,2616,9260,1186
E05000274,79051,10809,2224,7010,1575
E05000275,43197,15029,3100,10666,1263
E05000276,108077,15654,4493,9891,1270
E05000277,83865,15797,3021,11455,1321
E05000278,95082,17453,5314,10834,1305
E05000279,122393,11954,2028,8906,1020
E05000280,286627,15524,3537,10626,1361
E05000281,169942,18157,4625,12212,1320
E05000282,66200,13530,2953,9191,1386
E05000283,83895,13694,3876,8630,1188
E05000284,68504,15766,3247,11109,1410
E05000285,118616,11427,2783,7020,1624
E05000286,60353,13232,2820,7904,2508
E05000287,51071,12424,2969,7997,1458
E05000288,253513,13074,2880,8780,1414
E05000289,86293,12741,3251,7991,1499
E05000290,79576,11711,2677,6874,2160
E05000291,93359,10825,2231,6230,2364
E05000292,95769,10229,2159,6192,1878
E05000293,166326,11569,2711,7396,1462
E05000294,35372,11503,2468,7482,1553
E05000295,123695,11176,2285,7077,1814
E05000296,220835,12986,3189,8354,1443
E05000297,201081,10416,2107,6155,2154
E05000298,122610,10525,2597,5996,1932
E05000299,56180,12427,2949,7910,1568
E05000300,107339,11160,2638,6905,1617
E05000301,103149,13413,3624,8405,1384
E05000302,51237,11750,2929,7400,1421
E05000303,41290,11996,2458,6729,2809
E05000304,118180,11543,3041,7191,1311
E05000305,111818,10691,2420,6737,1534
E05000306,13560,16798,4161,10483,2154
E05000307,8430,12777,2538,7158,3081
E05000308,12305,12814,2755,7614,2445
E05000309,8142,12095,2329,6960,2806
E05000310,11417,15781,4264,9611,1906
E05000311,10539,12505,2334,7526,2645
E05000312,14166,13779,2883,8455,2441
E05000313,13206,13497,3290,7858,2349
E05000314,10678,13914,3665,8026,2223
E05000315,10808,13406,2651,8294,2461
E05000316,11295,13400,2974,7934,2492
E05000317,8911,13146,2552,7519,3075
E05000318,13858,12992,2865,7782,2345
E05000319,13613,17513,3722,11343,2448
E05000320,10044,13696,2483,8239,2974
E05000321,12636,14282,3504,8384,2394
E05000322,13841,13986,2810,8702,2474
E05000323,6674,12994,2499,7314,3181
E05000324,7377,14386,4047,8948,1391
E05000325,8644,17405,5094,10719,1592
E05000326,7733,15736,2781,11308,1647
E05000327,93926,11879,2678,7154,2047
E05000328,8330,13147,3403,8004,1740
E05000329,199378,12844,2652,7499,2693
E05000330,10469,7513,1655,4497,1361
E05000331,4616,13862,3293,9264,1305
E05000332,9065,13332,3466,8169,1697
E05000333,17219,10521,2219,6054,2248
E05000334,75310,11861,2691,7256,1914
E05000335,103530,10737,2003,6334,2400
E05000336,289140,11959,2625,7194,2140
E05000337,4689,15953,4564,9918,1471
E05000338,49710,12889,3013,8194,1682
E05000339,5169,15856,4451,9832,1573
E05000340,10532,11817,2510,7309,1998
E05000341,7680,17598,2829,13180,1589
E05000342,9018,16622,4490,10365,1767
E05000343,68447,11391,2325,6980,2086
E05000344,8703,14874,4340,9328,1206
E05000345,6084,13874,3515,8972,1387
E05000346,4762,13428,3345,8459,1624
E05000347,32682,15085,3150,10329,1606
E05000348,25432,11362,2404,7395,1563
E05000349,14430,11503,2449,7500,1554
E05000350,4577,13475,3344,8748,1383
E05000351,5976,12058,2761,7597,1700
E05000352,5875,16178,4473,10505,1200
E05000353,4024,12642,3408,7750,1484
E05000354,3472,12113,2869,7756,1488
E05000355,5244,12741,2995,8270,1476
E05000356,7639,12795,3012,8330,1453
E05000357,5087,12722,3385,7957,1380
E05000358,8229,17392,3993,11750,1649
E05000359,6136,15562,4079,10155,1328
E05000360,6345,11541,2533,7416,1592
E05000361,5126,14315,3053,9653,1609
E05000362,9606,12312,3010,7928,1374
E05000363,13798,13441,2874,8878,1689
E05000364,14909,13935,3152,9249,1534
E05000365,19339,11812,2060,8112,1640
E05000366,39665,13253,2178,9729,1346
E05000367,64381,17082,2697,13192,1193
E05000368,78019,15264,2560,11344,1360
E05000369,82044,13099,2338,9458,1303
E05000370,36539,12502,1735,9732,1035
E05000371,71472,16310,3264,11726,1320
E05000372,68878,12950,2528,9136,1286
E05000373,87048,17514,3281,13045,1188
E05000374,62563,12432,2756,8479,1197
E05000375,74546,17284,2934,13050,1300
E05000376,30009,12629,2094,9153,1382
E05000377,57144,14143,2787,10291,1065
E05000378,19289,13107,2295,9531,1281
E05000379,96765,12904,1971,9716,1217
E05000380,107129,12988,2058,9661,1269
E05000381,120688,14046,2633,10173,1240
E05000400,3197,9639,2289,5757,1593
E05000401,3777,9708,1874,6334,1500
E05000402,5000,10726,2528,6716,1482
E05000403,4278,14568,3692,9707,1169
E05000404,2705,9175,2142,5598,1435
E05000405,3464,10493,2465,6487,1541
E05000406,4216,11534,2558,7266,1710
E05000407,4895,10192,2512,6236,1444
E05000408,3116,11834,1916,8748,1170
E05000409,3476,10572,2387,7188,997
E05000410,5127,9749,2168,5777,1804
E05000411,4974,9181,2008,5425,1748
E05000412,4070,12856,1690,10183,983
E05000413,4565,11159,2263,7358,1538
E05000414,3214,10294,2391,6521,1382
E05000415,3059,9929,2651,5838,1440
E05000416,108822,11621,1387,9225,1009
E05000417,136794,16749,2737,12946,1066
E05000418,108972,13085,2208,9834,1043
E05000419,33041,14563,2286,11164,1113
E05000420,161963,17096,3843,12120,1133
E05000421,136333,14447,2113,11373,961
E05000422,72525,14164,3666,9368,1130
E05000423,74753,16089,3262,11592,1235
E05000424,109648,15943,4163,10336,1444
E05000425,67848,17442,3140,13163,1139
E05000426,191680,15760,2264,12327,1169
E05000427,382295,15599,2818,11304,1477
E05000428,174705,16987,3337,12371,1279
E05000429,72573,15138,2904,11074,1160
E05000430,93857,15522,3033,11230,1259
E05000431,76209,15568,3384,10480,1704
E05000432,156326,16221,3255,11594,1372
E05000433,90953,13054,2854,9138,1062
E05000434,80750,14147,3306,9514,1327
E05000435,136302,16199,3656,11430,1113
E05000436,131876,15342,2802,11442,1098
E05000437,94514,15962,4437,9874,1651
E05000438,184248,14721,2930,10192,1599
E05000439,148765,18390,3218,14001,1171
E05000440,154871,15819,3817,10162,1840
E05000441,85794,15629,3432,10752,1445
E05000442,52702,15664,4237,9553,1874
E05000443,375766,18529,4550,12949,1030
E05000444,50160,15978,3837,10599,1542
E05000445,73423,15046,3515,9620,1911
E05000446,140538,14775,2872,10522,1381
E05000447,49631,16098,3428,10913,1757
E05000448,221330,19735,4075,14125,1535
E05000449,115464,16746,3693,12052,1001
E05000450,68339,16383,3699,11113,1571
E05000451,219042,15490,3730,10415,1345
E05000452,62822,16858,3873,11076,1909
E05000453,53405,17583,3657,12645,1281
E05000454,96846,15593,4332,9556,1705
E05000455,50362,10770,2037,7823,910
E05000456,19868,9370,1915,5889,1566
E05000457,40551,10910,1806,8082,1022
E05000458,14122,12235,3267,7612,1356
E05000459,40472,9512,2043,6513,956
E05000460,12878,11809,3081,7628,1100
E05000461,20774,10093,2046,6946,1101
E05000462,22072,9115,1601,6153,1361
E05000463,14963,10982,2578,7549,855
E05000464,41246,10726,2636,6923,1167
E05000465,9377,9136,2002,5556,1578
E05000466,30567,9710,2111,6028,1571
E05000467,23396,11039,2932,6885,1222
E05000468,13392,10088,2414,6386,1288
E05000469,13696,9962,2179,6370,1413
E05000470,10342,10856,2687,6806,1363
E05000471,53109,10180,1994,7288,898
E05000472,26912,8188,1738,4712,1738
E05000473,14516,10202,2375,6340,1487
E05000474,24718,11082,2818,7289,975
E05000475,116558,16077,3884,11292,901
E05000476,176737,17201,4761,11076,1364
E05000477,85769,16442,3978,11186,1278
E05000478,136674,18184,4166,12753,1265
E05000479,104116,14142,3854,9316,972
E05000480,69919,17238,4438,11519,1281
E05000481,67542,14626,3703,9656,1267
E05000482,127532,16652,5051,10389,1212
E05000483,97921,16563,3698,11565,1300
E05000484,88648,17783,3930,12642,1211
E05000485,164319,16379,4269,11024,1086
E05000486,161807,15307,3783,10287,1237
E05000487,86920,17976,5575,11120,1281
E05000488,116911,15990,4299,10476,1215
E05000489,128349,15998,4075,10619,1304
E05000490,160072,17676,4725,11733,1218
E05000491,144740,12672,2849,9313,510
E05000492,179360,27615,4818,21657,1140
E05000493,62866,15351,4443,9837,1071
E05000494,83667,16382,3683,11395,1304
E05000516,75970,10131,2315,6157,1659
E05000517,28286,10479,2759,6094,1626
E05000518,3801,10781,2590,6753,1438
E05000519,5563,10679,2495,6440,1744
E05000520,2999,10264,2247,6172,1845
E05000521,2658,9602,2141,5794,1667
E05000522,4363,11391,2589,7146,1656
E05000523,5074,10624,2528,6414,1682
E05000524,7387,11518,2591,7112,1815
E05000525,25450,11405,2696,7187,1522
E05000526,11092,11274,2589,7081,1604
E05000527,6485,11649,2869,7545,1235
E05000528,6433,11223,2129,7347,1747
E05000529,5024,10425,2294,6830,1301
E05000530,5907,10693,2233,6743,1717
E05000531,5479,10838,2214,7159,1465
E05000532,4545,11086,2841,6858,1387
E05000533,4523,10062,2244,6086,1732
E05000555,3459,10672,2526,6620,1526
E05000556,4415,11148,2759,6640,1749
E05000557,4451,10470,2262,6382,1826
E05000558,4067,10434,2288,6630,1516
E05000559,4173,10392,2554,6094,1744
E05000560,4645,10487,2324,5916,2247
E05000561,3394,10919,2285,6531,2103
E05000562,6109,12447,3356,7759,1332
E05000563,7545,10811,2451,6683,1677
E05000564,6554,11772,2569,7851,1352
E05000565,7609,10900,2578,6471,1851
E05000566,4522,10400,2084,6596,1720
E05000567,7790,11055,2355,7116,1584
E05000568,6489,10635,2494,6658,1483
E05000569,4066,11563,2628,7333,1602
E05000570,4277,10767,2326,6495,1946
E05000571,8897,12132,3220,7775,1137
E05000572,5779,12866,3083,8050,1733
E05000590,193652,14157,3487,9599,1071
E05000591,135651,13179,3030,9150,999
E05000592,149910,14775,3962,9591,1222
E05000593,154195,10609,2047,6081,2481
E05000594,183289,11108,2336,6798,1974
E05000595,333725,13255,3014,8986,1255
E05000596,184648,15184,3245,10820,1119
E05000597,334103,12375,3174,7778,1423
E05000598,269158,11626,2690,6921,2015
E05000599,67367,14849,3370,10312,1167
E05000600,77028,14298,4018,9177,1103
E05000601,127888,14543,3454,9837,1252
E05000602,170073,12085,2678,7524,1883
E05000603,246808,15881,4131,10337,1413
E05000604,200262,15442,4170,10088,1184
E05000605,339879,13599,2630,9919,1050
E05000606,101769,13639,3439,9082,1118
E05000607,112446,12349,2969,7664,1716
E05000608,83730,13706,3473,9089,1144
E05000609,161121,14012,3713,9015,1284
E05000610,109835,15665,2710,11681,1274
E05000611,46003,14240,2460,10674,1106
E05000612,49935,16349,3044,12193,1112
E05000613,19248,15380,2500,11098,1782
E05000614,18209,15216,2166,11965,1085
E05000615,53725,16834,4025,11137,1672
E05000616,37657,15561,3160,11048,1353
E05000617,77142,15945,3263,11340,1342
E05000618,36342,14742,2669,10587,1486
E05000619,39742,16128,3421,11650,1057
E05000620,175811,17592,2903,13164,1525
E05000621,18217,16790,3744,11313,1733
E05000622,48551,17897,3005,12913,1979
E05000623,27671,15510,2151,12143,1216
E05000624,39714,16402,3644,11319,1439
E05000625,14543,15615,2844,11165,1606
E05000626,44501,16348,3239,11525,1584
E05000627,22992,15261,3237,10710,1314
E05000628,27592,16502,3633,11195,1674
E05000629,17767,15500,3218,10224,2058
E05000630,76469,12944,2761,8386,1797
E05000631,36827,11184,1776,8242,1166
E05000632,64295,12959,1805,9667,1487
E05000633,19518,10634,2396,6870,1368
E05000634,186014,12674,3303,7831,1540
E05000635,34239,12927,2894,8842,1191
E05000636,70806,12253,1861,8963,1429
E05000637,20220,10433,1475,7648,1310
E05000638,56615,14401,1990,11044,1367
E05000639,110835,11388,2371,7754,1263
E05000640,63606,10929,2350,7550,1029
E05000641,17796,11894,1526,8989,1379
E05000642,35945,13504,3457,8714,1333
E05000643,116076,13186,2318,8669,2199
E05000644,70904,10884,1349,8029,1506
E05000645,14054,8996,1162,6365,1469
E05000646,16917,11276,1828,7916,1532
E05000647,10711,10086,1364,7483,1239
E05000648,76980,13668,3492,8851,1325
E05000649,24961,11827,1132,9375,1320
E05009288,8281,1296,179,766,351
E05009292,4061,802,101,646,55
E05009302,9998,1350,152,850,348
E05009305,4388,962,95,756,111
E05009310,4540,1121,294,675,152
E05009317,122250,21280,5002,14941,1337
E05009318,72812,15473,2856,11930,687
E05009319,235059,18070,3567,13283,1220
E05009320,138912,13920,2903,9893,1124
E05009321,178047,8870,2367,5992,511
E05009322,147142,14217,4001,9576,640
E05009323,130229,17055,2924,13517,614
E05009324,49323,15189,2768,11541,880
E05009325,123318,17185,5319,10709,1157
E05009326,53528,7617,1274,5982,361
E05009327,115975,20353,5493,13705,1155
E05009328,38311,8054,2148,5473,433
E05009329,61410,14406,3615,9896,895
E05009330,43902,12123,1745,9519,859
E05009331,238948,18298,3813,13302,1183
E05009332,50892,15454,3880,10487,1087
E05009333,128141,13667,2377,10542,748
E05009334,45381,11933,2919,7997,1017
E05009335,160332,14716,2836,10908,972
E05009336,120846,15948,2990,12161,797
E05009367,22140,9225,1401,7271,553
E05009368,32585,14357,4536,8992,829
E05009369,48881,14501,3120,10263,1118
E05009370,33059,8149,1071,6673,405
E05009371,60918,7880,1294,5972,614
E05009372,131686,13696,2762,9794,1140
E05009373,71784,14092,2898,10134,1060
E05009374,223254,12668,2994,8688,986
E05009375,102542,14305,2884,10339,1082
E05009376,232647,12828,3150,8840,838
E05009377,51163,14016,2194,11133,689
E05009378,66844,14762,2495,11448,819
E05009379,131174,13497,3624,8637,1236
E05009380,98555,16030,3749,11144,1137
E05009381,85612,13676,2494,10030,1152
E05009382,36648,9627,1881,7143,603
E05009383,47528,19321,7267,10649,1405
E05009384,12893,8192,2874,4595,723
E05009385,39184,12758,2271,9476,1011
E05009386,160866,14372,3178,10095,1099
E05009387,27437,10674,2983,6829,862
E05009388,111181,9833,1731,6703,1399
E05009389,19172,12264,1808,8536,1920
E05009390,82237,9343,2026,5881,1436
E05009391,41894,8031,1374,5221,1436
E05009392,112975,9187,1579,6383,1225
E05009393,21865,9138,1397,6719,1022
E05009394,37444,7258,1734,4577,947
E05009395,131220,10667,1480,7981,1206
E05009396,48232,8616,1718,5853,1045
E05009397,110945,8113,1570,5395,1148
E05009398,47541,5539,1080,3565,894
E05009399,77361,7041,1619,4223,1199
E05009400,55505,5873,874,4190,809
E05009401,31498,9714,1586,7024,1104
E05009402,55509,9799,1853,6768,1178
E05009403,20723,10881,1593,7067,2221
E05009404,43182,7046,1439,4716,891
E05009405,35037,10246,1867,6845,1534
E05011095,76420,9987,1074,8214,699
E05011096,60831,15928,3641,10992,1295
E05011097,13826,12014,2588,8569,857
E05011098,187442,15593,2739,11981,873
E05011099,16855,7133,1545,4889,699
E05011100,26568,11273,3017,6930,1326
E05011101,40521,11993,2866,7737,1390
E05011102,138320,12309,3120,8217,972
E05011103,27991,12784,2373,9258,1153
E05011104,221100,16279,2559,13005,715
E05011105,124676,14242,2788,10239,1215
E05011106,333754,18952,3112,14355,1485
E05011107,118432,11158,2188,7993,977
E05011108,73712,13369,2750,9518,1101
E05011109,179712,18413,4704,12153,1556
E05011110,94283,15767,4089,10546,1132
E05011111,31089,10322,2472,7070,780
E05011112,440570,16365,2997,12218,1150
E05011113,43457,18155,3888,12593,1674
E05011114,83858,5984,945,4600,439
E05011115,65570,13241,2824,9348,1069
E05011116,322756,15262,3065,11023,1174
E05011117,404721,11911,1558,9552,801
E05011217,6357,11177,2553,6754,1870
E05011218,17016,16954,4466,10393,2095
E05011219,8559,16216,3165,9488,3563
E05011220,13957,16456,3378,10017,3061
E05011221,11692,17285,3665,10358,3262
E05011222,6796,15925,3686,9780,2459
E05011223,11450,15709,3325,9398,2986
E05011224,23676,16252,3543,9792,2917
E05011225,8430,11481,3147,6913,1421
E05011226,20256,16703,3624,10458,2621
E05011227,7064,10623,1991,6243,2389
E05011228,5165,10896,2569,6757,1570
E05011229,6193,7859,1563,4522,1774
E05011230,10454,15395,3415,9086,2894
E05011231,9694,12437,3754,7458,1225
E05011232,26854,16756,5166,10258,1332
E05011233,15518,14263,3018,8562,2683
E05011234,19673,15355,3844,9564,1947
E05011235,28810,13204,2958,8220,2026
E05011236,56603,12409,2754,7907,1748
E05011237,20953,15941,4524,9926,1491
E05011238,71487,13836,3284,8794,1758
E05011239,45312,14088,3539,8488,2061
E05011240,24733,11963,3648,7374,941
E05011241,50093,13406,3092,8507,1807
E05011242,23543,13423,3074,8517,1832
E05011243,33420,15214,3708,9115,2391
E05011244,22381,14245,3889,9176,1180
E05011245,24855,13961,3476,8561,1924
E05011246,11986,13136,4072,8218,846
E05011247,32312,15771,5008,9523,1240
E05011248,34305,14813,4034,9058,1721
E05011249,47801,8814,1710,5155,1949
E05011250,20567,12219,3447,7483,1289
E05011251,16258,16306,4497,10262,1547
E05011252,51985,15099,3012,10137,1950
E05011253,33951,13733,3695,8791,1247
E05011254,171303,8907,1980,5526,1401
E05011255,196993,12085,2173,7927,1985
E05011462,10692,11779,2560,7574,1645
E05011463,10934,15455,3455,10269,1731
E05011464,24551,16620,4368,10447,1805
E05011465,14506,20095,5828,12779,1488
E05011466,6828,12446,2800,7496,2150
E05011467,55374,16775,3803,11159,1813
E05011468,8709,13406,3302,9385,719
E05011469,5388,10264,2360,6184,1720
E05011470,4622,11652,3971,6454,1227
E05011471,4009,11118,3088,6571,1459
E05011472,40421,13884,3354,8801,1729
E05011473,47040,9036,1959,5682,1395
E05011474,3478,9232,2005,5266,1961
E05011475,3048,5236,1115,3154,967
E05011476,11282,18855,4030,11603,3222
E05011477,6433,10816,2487,6818,1511
E05011478,5561,16107,3307,9342,3458
E05011479,11953,10450,2967,6419,1064
E05011480,3821,10803,2292,6437,2074
E05011481,3999,9881,1938,6038,1905
E05011482,12053,12940,2768,7675,2497
E05011483,6244,11246,2731,6677,1838
E05011484,13099,15233,3223,10323,1687
E05011485,36744,18010,4752,11588,1670
E05011486,30767,17298,4762,10841,1695
E05011487,9694,15592,4160,9750,1682
E05011488,21253,18271,5099,11378,1794
E05011489,72276,17570,4682,11401,1487
