area_id,num_transactions,population,age_0_17,age_18_64,age_65+
E05000203,220931,15078,4166,9150,1762
E05000204,190621,17681,5491,10544,1646
E05000205,54465,15794,3228,10408,2158
E05000206,402413,15690,4590,9569,1531
E05000207,301046,15278,4296,9488,1494
E05000208,59130,15456,3512,9705,2239
E05000209,111777,14121,2814,8998,2309
E05000210,410349,15112,3428,9277,2407
E05000211,233723,15119,4340,9081,1698
E05000212,182557,19317,5647,11972,1698
E05000213,54844,14020,2912,8947,2161
E05000214,43619,16935,4962,10375,1598
E05000215,35935,13160,2425,8650,2085
E05000216,53980,15191,3795,9825,1571
E05000217,21002,13524,2959,8206,2359
E05000218,50495,13049,2729,8053,2267
E05000219,20506,12846,2535,8209,2102
E05000220,56065,11481,2776,7166,1539
E05000221,183176,19842,5081,13237,1524
E05000222,199036,19531,3850,14233,1448
E05000223,77354,14274,3294,9205,1775
E05000224,55360,14340,3592,8738,2010
E05000225,61891,16001,3130,11545,1326
E05000226,113427,18100,4518,11829,1753
E05000227,114285,14006,3169,9036,1801
E05000228,95446,22737,6690,14998,1049
E05000229,258100,17971,5112,11686,1173
E05000230,222503,21554,5393,14863,1298
E05000250,218464,11405,2066,8353,986
E05000251,137091,14206,2870,10104,1232
E05000252,269109,12013,1709,8813,1491
E05000253,57617,9566,2044,6701,821
E05000254,44519,10868,1773,7898,1197
E05000255,136865,11134,1694,8382,1058
E05000256,147278,11557,2104,8132,1321
E05000257,83020,10851,2018,7818,1015
E05000258,131182,11562,1647,9045,870
E05000259,47036,7486,1567,4661,1258
E05000260,24301,11056,2325,7500,1231
E05000261,91929,10445,2069,6917,1459
E05000262,62702,13760,2870,9581,1309
E05000263,99784,11993,2103,8873,1017
E05000264,44569,10970,2137,7942,891
E05000265,119482,13311,3402,8630,1279
E05000266,171783,11766,2932,7418,1416
E05000267,153585,14737,3098,10208,1431
E05000268,149473,15184,3625,10255,1304
E05000269,71151,12631,2239,9014,1378
E05000270,202434,12530,3006,8037,1487
E05000271,45026,14149,2312,10756,1081
E05000272,73319,10825,2052,7263,1510
E05000273,101617,13062,2616,9260,1186
E05000274,84794,10809,2224,7010,1575
E05000275,46993,15029,3100,10666,1263
E05000276,121044,15654,4493,9891,1270
E05000277,94633,15797,3021,11455,1321
E05000278,107228,17453,5314,10834,1305
E05000279,130043,11954,2028,8906,1020
E05000280,335464,15524,3537,10626,1361
E05000281,200281,18157,4625,12212,1320
E05000282,74450,13530,2953,9191,1386
E05000283,93489,13694,3876,8630,1188
E05000284,72903,15766,3247,11109,1410
E05000285,133318,11427,2783,7020,1624
E05000286,65343,13232,2820,7904,2508
E05000287,55410,12424,2969,7997,1458
E05000288,275565,13074,2880,8780,1414
E05000289,92909,12741,3251,7991,1499
E05000290,85255,11711,2677,6874,2160
E05000291,103791,10825,2231,6230,2364
E05000292,109157,10229,2159,6192,1878
E05000293,184652,11569,2711,7396,1462
E05000294,41742,11503,2468,7482,1553
E05000295,132761,11176,2285,7077,1814
E05000296,246587,12986,3189,8354,1443
E05000297,230670,10416,2107,6155,2154
E05000298,136298,10525,2597,5996,1932
E05000299,65292,12427,2949,7910,1568
E05000300,116737,11160,2638,6905,1617
E05000301,113007,13413,3624,8405,1384
E05000302,56886,11750,2929,7400,1421
E05000303,45061,11996,2458,6729,2809
E05000304,130999,11543,3041,7191,1311
E05000305,124255,10691,2420,6737,1534
E05000306,15585,16798,4161,10483,2154
E05000307,9098,12777,2538,7158,3081
E05000308,14901,12814,2755,7614,2445
E05000309,8976,12095,2329,6960,2806
E05000310,12568,15781,4264,9611,1906
E05000311,12093,12505,2334,7526,2645
E05000312,15393,13779,2883,8455,2441
E05000313,13209,13497,3290,7858,2349
E05000314,10978,13914,3665,8026,2223
E05000315,11297,13406,2651,8294,2461
E05000316,12391,13400,2974,7934,2492
E05000317,10008,13146,2552,7519,3075
E05000318,15030,12992,2865,7782,2345
E05000319,15244,17513,3722,11343,2448
E05000320,10910,13696,2483,8239,2974
E05000321,13708,14282,3504,8384,2394
E05000322,14216,13986,2810,8702,2474
E05000323,7549,12994,2499,7314,3181
E05000324,7041,14386,4047,8948,1391
E05000325,9002,17405,5094,10719,1592
E05000326,8872,15736,2781,11308,1647
E05000327,99352,11879,2678,7154,2047
E05000328,9332,13147,3403,8004,1740
E05000329,222793,12844,2652,7499,2693
E05000330,10427,7513,1655,4497,1361
E05000331,5239,13862,3293,9264,1305
E05000332,10468,13332,3466,8169,1697
E05000333,18976,10521,2219,6054,2248
E05000334,83211,11861,2691,7256,1914
E05000335,113726,10737,2003,6334,2400
E05000336,321539,11959,2625,7194,2140
E05000337,5621,15953,4564,9918,1471
E05000338,55975,12889,3013,8194,1682
E05000339,5737,15856,4451,9832,1573
E05000340,11112,11817,2510,7309,1998
E05000341,8839,17598,2829,13180,1589
E05000342,9080,16622,4490,10365,1767
E05000343,74181,11391,2325,6980,2086
E05000344,9998,14874,4340,9328,1206
E05000345,6583,13874,3515,8972,1387
E05000346,6183,13428,3345,8459,1624
E05000347,35061,15085,3150,10329,1606
E05000348,25875,11362,2404,7395,1563
E05000349,15256,11503,2449,7500,1554
E05000350,5089,13475,3344,8748,1383
E05000351,5448,12058,2761,7597,1700
E05000352,6605,16178,4473,10505,1200
E05000353,4226,12642,3408,7750,1484
E05000354,4522,12113,2869,7756,1488
E05000355,5822,12741,2995,8270,1476
E05000356,7396,12795,3012,8330,1453
E05000357,5863,12722,3385,7957,1380
E05000358,8522,17392,3993,11750,1649
E05000359,6814,15562,4079,10155,1328
E05000360,7732,11541,2533,7416,1592
E05000361,6434,14315,3053,9653,1609
E05000362,10510,12312,3010,7928,1374
E05000363,14849,13441,2874,8878,1689
E05000364,16472,13935,3152,9249,1534
